amount,gas_price,gas_used,num_transfers,unique_addresses,time_of_day,contract_interaction,sender_tx_count,receiver_tx_count,is_malicious
0.6467622385375678,47.05697509881377,37524.138159149414,1,1,3,0,164385,5454,0.0
0.7349234612094129,44.504407291003034,7294.1049984062365,2,3,14,1,1321,35918,0.0
0.04059115779767044,46.299749486173816,50450.905341160826,0,4,13,0,246004,382998,0.0
0.2387935905590153,102.04596732542241,164127.9967721818,9,11,4,1,4,0,1.0
0.0989474191236548,62.45757782950237,53182.23932320611,1,3,20,1,285,15305,0.0
0.005778754338789564,51.73861450664754,7935.641920063563,11,10,4,1,0,29,1.0
0.17112929633389973,47.25965349978019,77831.04679523232,0,1,8,1,964,2949536,0.0
0.11600266414053818,61.45466636809419,41211.35152721345,7,7,2,0,0,47,1.0
0.3530115651317226,37.14297934348188,62809.71127337925,1,0,17,0,528,790442,0.0
0.8822986588015953,58.89756486497045,30627.830090925658,0,1,6,1,343,207,0.0
0.004152684539625486,41.17967002804705,70902.66006342847,6,8,5,1,1,2,1.0
1.1787894673371377,39.14844165255368,70186.54210067418,0,3,0,1,476,9793,0.0
0.19533371104882144,94.00590814538809,27503.081275787343,12,8,2,0,0,2,1.0
0.7713997768183938,55.211157165426535,45857.977886735054,1,0,21,1,43312,33308,0.0
0.050133109162695595,61.380707372478646,50273.36915081829,0,1,13,0,261,2120,0.0
1.7274698154806662,61.66460656963913,40627.84757661979,1,2,4,0,177,29074,0.0
0.8220449169594498,56.07056168990661,27383.91590895112,2,3,20,1,233240,1790,0.0
0.35482620607540943,61.03412855473322,59767.42224494714,4,2,12,0,482708,24,0.0
2.3589468650891434,130.01023358316152,53626.78943647587,3,10,4,0,56,4,1.0
0.03774511739721101,45.412708050105536,27244.11337463058,0,0,7,0,160198,35454,0.0
0.35002374169427203,86.10959124577813,97949.97148185571,9,9,4,1,3,34,1.0
0.20975822748026282,62.975517209481396,32081.70248860146,0,2,19,0,74,3582,0.0
0.857043923955967,82.3250368903003,86342.23415891275,9,9,2,1,1,6,1.0
0.5077043672090175,32.287010902987845,28938.34510248511,1,3,0,1,1790,3144,0.0
0.10600010836480027,55.04507842498297,46654.266456977755,3,3,3,1,23826,1891,0.0
5.556169877851425,72.1866297335063,97797.74178361551,7,7,5,1,58,23,1.0
0.7823732687422247,104.60523483602014,78618.88067268403,3,11,2,0,297,181,1.0
1.1054207188200043,129.68135408291982,58545.27449289941,9,10,4,1,6,7,1.0
5.960642895545044,60.46420829731911,44118.05480208105,8,10,3,1,2,13,1.0
0.008832417260614399,63.92222331008234,104432.80317738425,10,8,4,1,105,6,1.0
0.023460103687570993,100.2432207119206,128851.10658626472,8,9,4,1,4,0,1.0
0.09025083416398602,50.45350704076004,44096.628040684474,1,5,21,0,351,15987,0.0
0.9762390884898754,65.3810985612693,71050.04730871043,1,1,11,1,109,40,0.0
1.8033314843531292,31.542859127341238,70893.94336736285,0,3,2,0,41699,1349,0.0
0.3760833672814966,40.246503706560716,67901.92925482566,1,2,15,1,1899,1869,0.0
0.003362102741718603,68.96446631504021,219247.06628110982,6,10,5,1,53,0,1.0
0.17959444867250182,79.85221660727414,22152.584353794056,0,5,22,0,29118,35,0.0
0.42367225744384573,48.43030063612695,43100.7586501267,0,4,15,0,289,118,0.0
0.004474444819959371,112.5096459203894,62437.46326523057,6,13,3,1,7,3,1.0
0.3502742874086135,24.909944229139985,56737.49380745548,0,1,16,1,19877,1238,0.0
7.6831208621528635,98.74416923587586,73407.1392047483,8,2,2,1,9,3,1.0
0.9026917548939758,71.74120653495302,51746.82912050096,2,4,16,0,14233,2369,0.0
0.22963886949347587,39.40505439955562,100086.33604233617,0,1,3,0,2027,131,0.0
0.7533065256264816,119.38134793405564,141668.8764229741,12,7,2,1,349,1,1.0
0.0036047279322427486,65.25101769915206,81477.97838563085,5,11,5,1,16,3,1.0
0.2506613225395793,70.62475454317735,43820.77058330719,2,1,16,0,2573,4,0.0
1.508059260754147,110.27019426301305,79998.73633018507,7,10,4,1,1,3,1.0
0.3364624952161495,47.522688154574375,21631.91345025469,0,5,5,0,5285,898,0.0
0.3963525414049277,61.53809521246322,89353.11244697,2,1,21,0,1761,7970,0.0
1.2066156885052535,123.68469230196823,174820.67589056285,4,13,5,1,0,3,1.0
0.6397429740647231,63.51296660823491,50862.88039280923,1,3,20,1,1364377,20486,0.0
0.2634447805899836,54.42047541238442,53012.68680636885,0,1,19,1,4348,1229,0.0
1.0192411686873617,41.664193067759534,63316.48748180615,2,0,11,0,85,624,0.0
1.0723007696330669,33.292334338984745,52056.06570039859,0,2,17,1,102,1468,0.0
0.3926447122873492,77.57655349292494,52738.19981506789,3,2,21,1,101,338,0.0
0.31628832789726796,35.57766201407803,57286.17818033483,2,2,17,0,100250,25831,0.0
0.07046276911788331,28.271284297595685,28866.41750185627,0,1,15,1,4111,17,0.0
0.1758591388303775,53.33065322219108,40158.93975979604,0,0,22,1,7496,110,0.0
0.02875537996960675,68.4936406109282,52624.56246259065,0,3,15,0,13943,1175,0.0
0.008590359875097004,75.035283241556,56128.60971375735,8,10,4,1,106,11,1.0
0.23989025025092775,44.890654231577344,87468.30247224303,3,2,2,1,41,516,0.0
1.1724371488804135,30.111738845694664,52842.32339131554,0,1,7,0,26068,86,0.0
2.179363485403808,44.363191531800574,2362.055802873142,9,13,4,1,4,33,1.0
0.40935868259022734,44.36423136419425,50150.772609152016,1,1,2,0,6672,1449,0.0
2.5053131122533916,57.486384287464034,165577.37241271013,4,13,4,1,10,57,1.0
0.7550179210883027,47.18744174406841,69412.08353236741,1,3,0,1,10304,2743,0.0
0.2444435991279484,46.307602635222175,36942.47762831322,2,2,14,0,112,222,0.0
1.3274739499685653,54.85914171077405,41948.33857780986,1,3,4,1,480,2612,0.0
0.3003097203305997,32.02758573879668,53182.87356815168,1,1,20,0,2,1,0.0
0.013640955436992331,92.96077856662392,196344.38572352796,6,13,4,1,85,0,1.0
0.6618102626291354,50.31038874281389,51677.852386921826,0,4,22,0,419,1147,0.0
0.011826890368036087,136.1499781258331,129106.028812974,8,8,2,1,78,31,1.0
0.03963979590966124,25.345487866700747,82740.84428640548,1,2,3,1,454,815,0.0
0.023297175760638614,46.090267251576165,20141.5514736978,1,2,13,1,1212,25948,0.0
0.14677550268671094,64.29030132362254,25098.634920323046,2,1,10,1,27419,1319,0.0
0.7616170016422962,72.54091521198929,34373.02396858472,0,2,8,0,96,12,0.0
0.1016165747369924,45.0719416686719,56772.024926414684,1,3,21,0,41,166,0.0
0.12515938899484272,55.52644712652153,25983.068124086105,1,3,20,1,4455,116,0.0
0.002165912769196733,149.7720646966511,121018.92042017447,8,8,5,1,156,2,1.0
0.056908475764541416,53.79339193535465,63065.018906825826,0,1,8,0,276,46,0.0
0.01482614735553722,62.21490748078033,154451.4523588298,7,14,4,1,3,369,1.0
0.015497723891430518,102.5358693236759,62138.13194812181,8,9,3,1,428,3,1.0
0.31583811632938114,45.45198370507187,30918.813159594163,1,3,11,0,360,11,0.0
0.3688471844983129,57.89428803022969,88401.23359133114,2,1,4,0,1368,1950,0.0
0.4952879220272038,65.80167897379339,68883.01365656804,7,13,5,1,1,0,1.0
0.0008532433614217367,52.96561161063193,42569.17324454573,0,2,11,1,635,5312,0.0
2.67386903579213,66.78312035899093,10442.694339635606,7,7,4,0,14,3,1.0
0.2818818295472746,54.55955266841501,30883.000031959662,1,3,9,0,2345,1940,0.0
0.1359615709865215,75.89684557818032,67028.21683908296,1,1,13,0,1492,2139,0.0
1.1284578965626397,55.16958409207314,41378.310470173325,2,3,10,0,402,119,0.0
0.6894028359613222,31.48031873777202,43746.825399708134,1,1,16,1,309438,15,0.0
0.3449836635417574,49.18029582853295,60888.52744970979,2,4,6,0,67328,42164,0.0
0.9547186285330064,53.78597309978074,51822.4205866704,0,4,4,0,374,12292,0.0
0.007237228641755405,36.90962096128986,6513.145467446479,1,1,14,0,556,599,0.0
0.6683135920111916,62.81401342367543,25170.338281189815,1,2,4,1,9887,1927,0.0
0.6476442101836657,60.33784398047223,61990.07696103963,1,0,5,0,4449,424,0.0
0.20360331234278345,73.40550226257322,18551.50203510579,0,2,4,0,91,135,0.0
0.005097614094409525,89.90644596874617,45513.92148227074,11,15,3,1,154,13,1.0
6.370164363765748,129.52000874881256,97634.4016516149,5,12,5,1,69,0,1.0
0.09253689501862097,71.18104146213919,43699.218251345636,1,3,17,0,3465,4032,0.0
0.72129078999727,53.920486131703605,54324.028170559766,2,4,8,1,31,43,0.0
0.12348423555905076,40.89009634373454,57866.93032052883,1,2,2,1,942,5448,0.0
0.34510188247686435,37.13157863985539,26312.953657525115,3,5,20,0,10,687,0.0
0.920557633390843,57.39175960885291,52594.71482061626,1,2,4,0,5588,741,0.0
0.0008493828374116584,73.11697019240052,111972.2973799642,10,6,3,1,2,414,1.0
0.9901303627118972,53.03781324100905,50448.97839410855,2,5,10,1,9705,6072,0.0
0.057218554200537744,67.91070475493862,49182.953208811836,3,1,6,0,373,71,0.0
0.2803165941387486,27.017263758778164,65075.37861395113,1,0,14,0,87879,3705,0.0
0.257342632281487,68.1265400145716,60286.32869065653,1,1,17,0,23292,7526,0.0
0.8111186606950985,77.94343329670771,37469.73336830264,4,0,5,0,40,10635,0.0
1.5478169574072629,57.26865789191343,7715.055005343894,0,1,0,1,22439,2280,0.0
0.24087377189291415,66.40860427448698,19578.04195525449,1,7,9,0,13104,66081,0.0
0.008896087621664637,42.299337687280264,20498.21557061407,1,3,14,0,41075,776,0.0
1.0006251272348434,32.415677713929924,46089.48437941278,4,1,23,0,171621,409,0.0
0.7037314841188292,24.983248091787832,47866.35231013955,2,2,19,0,22897,7996,0.0
0.06410232100517824,57.41661385240409,18268.048773578066,1,0,8,0,9404,38,0.0
0.4904860622358389,60.07981610204743,26917.7354641049,1,2,17,0,145067,33,0.0
0.09002759556720637,39.80228098019823,66177.84490740277,0,3,13,1,5116,1337,0.0
1.825109209401988,25.730719138993596,118287.41473155258,12,12,3,1,2,504,1.0
0.8252208079474864,37.814362693502694,151301.34645204237,8,12,2,0,18,0,1.0
6.663937371354942,29.45320859201248,36796.54514390969,8,9,2,1,70,12,1.0
0.7731369246630162,51.40047789397392,24470.349466670166,0,3,11,1,311900402,35034,0.0
0.9074549870637061,25.940035778675632,37459.05665492079,1,4,9,1,100,749,0.0
0.0696502965867254,105.43058390955896,74427.70165682051,9,7,3,1,11,1,1.0
0.9417748223619761,23.35551557651332,27169.018651511808,1,4,6,0,1701,605,0.0
0.46105653358082155,76.06014991641702,82264.23390128196,7,4,2,1,0,25,1.0
0.39137770981918407,34.287008284445,76137.21031959065,1,2,17,1,155529,91,0.0
0.41589276765692085,53.1068191560631,18664.04085030033,1,1,7,0,8971,3787,0.0
0.9837913866812892,47.429259885894886,30032.58112724015,0,3,4,0,2899,2406,0.0
3.08513338169475,46.4536109244398,27505.378839448924,0,2,22,1,1136,5,0.0
0.12552114754688537,61.41117142453038,45263.762504213504,1,2,9,0,16228,7541,0.0
1.1261220978510258,44.46806202655758,34121.179147490024,1,3,23,0,1208,2711,0.0
4.505909772564547,63.145884503765686,51204.99809872625,11,10,2,1,1,8,1.0
2.050188938087271,90.94604205128283,101048.15848751269,7,14,3,1,377,2,1.0
1.1316771499501748,13.377071436222954,48995.40630820127,6,1,14,1,3399,299,0.0
0.34193668147972944,64.81167586723937,64730.309341940265,9,10,5,1,43,56,1.0
0.17334796481383893,31.65900118793383,37184.87870014471,0,2,18,1,2872,437,0.0
0.04597925892162172,43.04850629028805,71944.65571328714,1,2,7,0,8042,16,0.0
0.35204507524313544,34.33100315932373,12757.184815093118,1,1,23,0,419,4834,0.0
0.2453653502537977,71.45936595497591,49940.59375355689,5,1,9,1,1829,5541,0.0
1.4798236687950352,44.65316320166147,80440.06498471109,1,0,11,0,1433,443,0.0
1.999833027281046,98.2776522095307,112884.02321617006,10,6,4,0,0,127,1.0
0.22256870589251548,35.76080739941398,50444.46927401184,3,1,6,1,172233,75,0.0
2.652290974671214,60.88237358394522,79314.5282597887,1,2,14,1,698,119,0.0
0.00019044458634821386,88.72706817056235,126139.19775489402,7,8,3,1,3,44,1.0
0.11530357031456283,37.83283977874305,36852.89316677374,3,2,1,1,244,20527,0.0
0.05209328142203748,61.18192182118251,66604.18776079445,3,2,5,1,642,229,0.0
0.38272864772525306,74.50377248613587,34392.02843191304,2,5,4,0,81054,53,0.0
0.46758184871135644,48.16696773438885,30344.86614318332,1,2,10,1,7575,70,0.0
0.5016845718822351,60.305616378329574,58001.01514554419,2,2,22,1,150,215,0.0
0.6932153811048559,38.81354383834,48806.919793910056,1,1,22,0,140405,472,0.0
1.8045853624975847,73.89640427247876,14.609207628364373,0,1,18,1,8310497,7191,0.0
0.10482335789575774,20.178022787124995,22202.331558557144,1,1,7,0,3515,556,0.0
0.24754047914640442,44.86428716992063,13283.667343951065,1,1,4,1,2857,44945,0.0
1.2742284713144791,62.262286709842876,20504.079464364637,0,2,22,0,109495,3258,0.0
1.1311240259465731,76.84061673642736,45278.60340769933,2,0,14,1,141,8,0.0
0.011969314666485256,25.498438829020873,66791.21291107846,2,3,11,1,1681,242,0.0
0.05633966298819713,48.91903684249229,39595.69948210492,3,1,8,0,1573190,353,0.0
1.4716638368772905,115.17304909158737,85797.10966887942,10,10,3,1,60,29,1.0
0.8795585866059725,67.3738742116704,38755.56346908513,1,0,23,0,58767,1408,0.0
0.06849712662642306,64.99669369276283,41788.69355752381,3,0,11,0,11,5,0.0
1.5384978585781415,51.640053553960186,58136.12375261781,2,3,4,0,8909,679,0.0
0.020845324049999468,50.00857498468665,90591.09576842263,1,4,22,0,9,4529,0.0
0.34506609215062994,33.38862431598935,51969.70194038924,1,1,7,0,185255,491,0.0
0.9697596035209132,52.14383188534938,31465.656750598322,1,1,23,0,86299,23215,0.0
3.593352937483373,67.07963636755223,69739.09995276005,8,12,3,1,0,1,1.0
0.2878175261084149,68.1873641612297,43860.29516150012,2,3,11,1,204442,14186,0.0
1.5001172526374347,73.64536319436385,69067.56677603355,1,4,18,0,302950,185187,0.0
0.2928823610346359,48.24823211335403,23309.81855775744,1,3,20,1,392,54,0.0
0.03000424012016715,42.22397037117833,35281.480206598884,1,0,4,0,19,112,0.0
0.6137861534913251,66.98608311063903,50329.23244876094,2,3,12,0,8702,45725,0.0
0.19103897090376287,18.21047948467689,66871.00818337787,1,1,5,0,12829,150886,0.0
0.0012721997883064374,74.03171277726473,94934.15449515924,10,10,5,1,35,1,1.0
0.9352694252420709,26.17805111006684,47728.56515796735,3,3,5,0,1734,1057,0.0
0.4460616110369737,31.569098593316312,60139.110708069864,1,4,5,0,189,10236,0.0
0.25345818603110937,38.77441555369276,31470.123142479562,0,2,7,0,206,2270,0.0
0.03308039579342158,63.13314575292016,94689.11049901035,7,11,4,1,135,22,1.0
0.14227423834477948,61.775705343692174,58012.8317808213,3,0,7,0,523,21068372,0.0
0.07840860366549642,34.14475243916963,32805.66629273743,1,3,2,1,30103,4517,0.0
2.842282158634381,92.11781728803024,143059.05872457143,7,8,3,1,155,32,1.0
0.38262982299754517,57.35386166642779,50140.283676949985,0,0,0,0,7051076,37,0.0
0.06483350019764934,57.713983886222884,50712.9358152686,1,1,19,1,446,411,0.0
0.004300679061905544,83.02326535146777,77161.25203718331,14,7,4,0,38,3,1.0
0.22335744059772716,71.8199643707757,28010.26235848088,0,2,2,1,165,7014,0.0
0.2442519862654471,83.0778095023865,75268.35079925602,2,1,20,0,5368,2335,0.0
1.1282870694031921,119.47202824520478,21174.91767946189,5,7,3,1,46,70,1.0
0.44004476990421254,64.89168950138405,49850.485905182635,1,2,20,0,2229,274,0.0
0.3544380010357191,57.74608922586723,3550.2589881292133,2,2,1,0,45,1073,0.0
1.175223391206413,50.253796987501254,65084.70557128569,2,4,13,0,59085,614,0.0
1.077050433212148,70.16158540631682,74865.10107094159,0,1,6,1,2616,1547,0.0
0.4292296065200788,2.0110303218173264,63110.67952983004,1,2,21,0,43,71379,0.0
0.9978094665730264,66.34052433437556,54722.69627918029,1,3,16,0,7016162,1825,0.0
0.10714997553952524,76.63770342186793,38455.56982146038,1,4,7,0,13431,2960,0.0
0.3620915494356898,95.57422420432741,62078.17951219085,2,0,21,0,14482,268,0.0
0.0018057126148574543,87.70300378733793,228800.62916546193,7,7,2,0,0,15,1.0
2.6817089303437385,104.1084681404325,151066.3298561261,7,9,5,1,1,5,1.0
0.8698960173097401,121.30560467470575,114627.99903497132,9,7,4,1,29,1,1.0
0.990362672810031,56.949205126855816,79533.86861491969,1,0,14,0,396,22,0.0
0.5286818685164609,43.96746263908456,60716.723049343214,2,0,12,0,842,29575,0.0
1.8767870395118549,108.47125901409474,30955.227698433486,12,6,5,1,56,6,1.0
0.10320503473866617,36.99028236868503,36919.44781310268,2,3,16,1,24428,3099,0.0
4.05438774370469,100.59754753077047,75179.97280846177,10,7,5,1,298,101,1.0
1.0486127478378817,50.40896761451712,84679.48896934325,2,1,0,1,31948,7788,0.0
0.08426511049868139,65.64119949262015,52256.14775842926,1,1,10,0,341677,18341,0.0
0.5071084058741137,30.42821372812209,50834.020098582485,1,1,19,1,651,882,0.0
0.009363963157607227,49.69642648663991,164913.3978353373,7,12,3,1,45,8,1.0
0.00032640623810027794,27.584601803184416,156309.09160616004,7,8,2,1,0,16,1.0
0.6404064288469038,46.9900528533229,73209.4501069468,1,2,22,0,517684,35,0.0
0.3443061159786222,8.372173083378465,66447.21878229763,0,0,6,1,32299,126,0.0
0.3635179825053988,40.47040198447694,71760.77671523426,0,3,15,1,2365,661,0.0
3.6441922119863484,38.97580032853567,93616.10074250694,10,8,3,1,22,6,1.0
0.17301426294502997,63.444652786679896,68679.48644037244,1,3,18,1,1913,432044,0.0
0.089183107879985,70.68534861456936,28111.332973023946,2,7,1,1,440671,217,0.0
0.9240195485459305,44.152354183736094,61537.0847345168,4,2,3,0,538,1083,0.0
0.35029344145526425,85.10256065398468,70203.17358235914,8,5,3,1,103,8,1.0
0.650121926374098,37.48189171350944,45262.01692025148,2,2,0,0,142427,2,0.0
0.18178729924916198,51.946635984914295,27058.61042147128,0,2,9,1,158,291,0.0
0.12660345773013762,50.41999317791844,51919.58326472863,2,4,2,1,8145,105,0.0
0.683543315226256,63.97204279330983,45806.01691573567,2,5,0,0,52021,254,0.0
0.0008710100345410359,129.76610013208835,130961.25411568127,5,15,5,1,145,54,1.0
0.6507516975066495,52.903922349213914,46019.766745108354,0,4,15,0,1612,1781,0.0
0.0058149513583692245,90.25989396174732,170445.17971029488,6,10,4,1,1,53,1.0
0.029754692008802878,140.77820984994352,32524.93803437667,7,12,5,1,4,7,1.0
0.5113899934366353,51.33506165830223,78794.71492082905,0,2,8,1,124,3665,0.0
2.733984228130556,100.50051419824969,148923.62463840857,6,4,2,1,73,20,1.0
0.022914481848859105,3.3557765046675136,25796.53818043395,6,10,4,1,0,6,1.0
0.7575265732028003,32.106557095448245,77594.70422173142,0,1,3,1,2686,2107,0.0
0.5473344852836604,62.29851165138274,89267.85162684176,1,2,17,0,730649,166940,0.0
0.5879829786675284,79.07285706165558,39076.33974545755,0,1,0,0,1118,8,0.0
0.007884266569853774,98.72287190184005,149982.43107419278,9,11,3,1,279,2015,1.0
3.257516562179926,111.1431939916747,12021.16700665703,5,12,4,1,21,63,1.0
0.6070597484006017,84.13783822815299,63450.99349135873,4,3,5,1,14,62,0.0
0.3147324123134321,54.44377897834948,44973.01440716615,0,0,16,1,174332,65,0.0
0.3944339615697383,52.558633722155335,36366.984188614384,2,1,19,1,125,542,0.0
0.16013555891897735,47.62677783773438,37976.778856546276,1,3,7,1,163024,8,0.0
0.0018090488453508273,76.99541998009943,146576.05367125996,8,7,5,1,1,1,1.0
0.1988986037747754,58.112423155767374,62842.43577734836,0,0,6,0,2815,56021,0.0
2.1156800945712164,66.10250044456318,127914.91517070883,6,15,3,1,2,3,1.0
0.9147993823424403,47.901944618409296,52911.38960879485,2,0,7,1,39603,179,0.0
0.01396869295089669,106.0126540988462,182700.90086078466,7,14,4,1,10,5,1.0
0.6836776742795548,51.04859981688235,65588.68144049657,1,4,18,1,15558,2218,0.0
0.6030236943271446,51.7099038408754,35367.96267757318,2,2,22,0,136,4,0.0
0.12600183444232185,51.04789695472642,14707.37812451099,2,4,9,0,174,123470,0.0
0.18072558196626956,34.21361059635991,27210.855108949156,0,0,5,0,657483,42,0.0
0.32868078069754764,35.14068329486156,110773.23982944612,6,9,3,1,108,22,1.0
0.6883267310995566,60.4622163621678,39799.37689321862,1,1,17,0,1396,48,0.0
0.5553744673491972,32.96913014190153,24876.39946556427,2,2,15,0,31,26,0.0
0.0271090904816794,48.17104379627003,45335.959398816354,1,2,2,1,2883,4025,0.0
0.011642566472028526,54.97365648093116,144615.97816750096,1,12,4,1,2356,96,1.0
0.20016487842424316,65.35521273743909,34644.007665121884,4,4,8,0,5926,52438,0.0
0.20688193759608953,58.53446577254501,36208.053077601995,1,2,22,0,19704,15,0.0
0.6695602511940271,54.55538890881795,62017.68897682808,2,2,21,0,21496,34,0.0
0.008784887800138764,88.60285229966512,93533.91434500802,11,10,2,1,0,6,1.0
0.011311413314560776,80.76646339835168,13081.374525299094,6,10,4,1,32,102,1.0
0.10070734943648944,23.30265237014849,1713.0644962896024,1,1,0,1,11858,3503,0.0
0.8693598080815069,67.17502217782977,62446.05354815746,1,1,2,0,7375,1021,0.0
1.7073787130257183,56.46221106046122,54929.13253897736,3,0,5,0,1775,142289,0.0
0.04351441234593024,13.56060548489767,21347.96725827205,0,2,7,0,23313,10979,0.0
0.00300451120732773,92.99766048390687,24024.242306268152,9,5,4,1,1,29,1.0
0.1351573539622121,69.72405568010444,47047.09640125836,0,1,7,0,31546,14,0.0
1.830704921280281,57.17886664804614,63638.273260848655,1,1,0,0,73,33613,0.0
0.003997071478262638,64.43521521718581,72357.36771475693,9,6,4,1,78,1,1.0
0.8882212874710865,52.70841407296205,59382.40709729509,2,4,17,0,677,1740,0.0
0.3922984052654294,61.80431846142047,36316.46272401371,1,0,14,1,1466,49,0.0
0.35171232773983613,59.06432587038172,61125.41717267783,2,1,17,1,1347,310,0.0
0.024097866596095446,66.48013878003177,114358.68414005548,4,14,4,1,7,38,1.0
0.652551895122829,94.57632295350297,69078.8255675705,14,7,3,1,0,6,1.0
0.5246573218586569,52.21396353249733,61772.23692065692,1,5,1,1,25996,2269,0.0
0.13143998148360186,35.34763811187029,58878.33591709653,1,3,8,1,379,7113,0.0
1.6491260620156354,92.26618296270453,38523.67231571644,13,11,2,0,81,7,1.0
0.8611862070256271,116.62764688105881,69946.62964486933,8,8,5,1,3,4,1.0
11.829933442232301,32.61093945994307,98578.77079285639,5,11,2,1,6,3,1.0
0.740099752895395,60.03567113705798,32682.6146616438,4,1,5,0,325764,37791,0.0
0.1982231824330842,55.500301607826124,64240.72918721906,1,2,23,1,140,26,0.0
0.8319289947341002,50.86974419883275,67316.98071034972,0,1,13,0,20702,7,0.0
0.4649730794871572,57.46719149619964,22998.07435530762,2,2,16,1,100,61,0.0
0.003549902561352333,30.523187463261074,91371.32309536079,7,10,2,1,1,36,1.0
0.8825264150913684,70.4878493799701,74469.20279032292,3,1,5,0,0,143,0.0
0.0009415203548548435,104.11784474396467,88282.06767751416,10,9,4,1,62,5,1.0
0.16279200891103068,86.00663881507133,94065.07795316688,6,11,5,1,3,2,1.0
1.6328941840094415,86.77438057754456,47712.93889630358,2,3,10,0,1475751,209,0.0
0.06651169706708347,32.791220132380225,34927.00578187318,2,1,19,0,55318,7997,0.0
2.322881316551349,47.60086777551749,30173.08504614923,0,2,22,1,91901,88,0.0
1.7700943725405698,53.518550299048,42473.911529719415,3,2,1,0,176658,49,0.0
0.003011717918115451,102.20922804205317,108593.25316326336,7,9,3,1,5,17,1.0
0.07189332389394104,60.377627060132845,51456.12257725212,1,4,9,1,134,175,0.0
0.627228578785483,50.91104188371957,60464.64904418754,2,0,16,0,71727,1004,0.0
0.737032879484041,52.63630477532128,63520.94756338964,0,0,3,0,203,4491,0.0
0.0012687243711598266,89.90390947943753,181805.03756547451,11,13,3,1,15,0,1.0
0.38554155343204427,56.214003496870866,2220.5185129452598,2,2,11,0,117,0,0.0
2.1135307198059112,55.763478747786344,47824.87815482835,1,2,3,0,1858810,20,0.0
0.024355257692275565,40.78875566238967,118688.61322169218,12,10,5,1,0,117,1.0
0.44593145777151405,22.102772357940093,59603.77490144084,0,6,13,1,216702,46,0.0
1.4384157016468222,39.20720730670959,29338.298990890195,0,2,23,0,8010,968,0.0
0.17278343343383545,48.846113663312686,54325.11671347194,0,3,8,0,5277,2290,0.0
0.06287381870471206,45.72603772035233,23091.72651233338,3,4,0,0,12652,0,0.0
1.1652403666447433,82.10463169754841,68523.41609639963,1,1,16,1,113,14,0.0
0.6316543911966869,54.92989247258472,42474.77183887739,0,1,15,0,35974,11,0.0
1.4425510167533249,58.29491236507052,36874.13367899445,3,2,15,0,2992,41048,0.0
0.0459788043577724,33.555566154706234,58117.47851405168,1,1,19,0,768,25339,0.0
0.005437792459659857,72.29482771962154,144615.3302160843,5,11,4,1,0,317,1.0
0.010603134075642525,60.95120138806396,36859.12605454178,3,2,4,0,233421,60,0.0
0.18526620381318082,37.373988965088486,52699.48577101728,3,1,18,0,11580,1909,0.0
0.005435747266235023,111.01127849989199,74032.48390915706,7,13,2,1,10,0,1.0
0.3454988445457085,46.496154015830015,38259.43187414828,1,1,17,1,138490,10,0.0
1.2882144114232774,47.40082027559859,61189.82258417789,0,3,20,0,246104,630,0.0
1.3165540768233754,39.46554180213146,71016.34121673407,2,1,9,0,13895,433,0.0
0.2013801529665397,70.57928076018734,33417.39632939243,1,3,14,1,3246,2262,0.0
0.009260161891017351,58.25570705229532,42572.07238590247,1,3,11,0,136785,41534,0.0
0.4273371205089761,69.3524003564899,90218.81769120108,1,2,23,0,22940,66,0.0
0.15679844993857173,43.59334176901052,88556.61545934265,1,1,15,0,7992,3,0.0
1.4269546173422212,29.49591262126836,81859.56729763714,2,1,23,0,481,91,0.0
0.002755704240826115,40.255492451828644,130075.46881604983,6,10,5,1,126,32,1.0
0.6430966888595055,32.27703870004767,47448.18638742272,2,3,5,1,3432,631,0.0
0.008980551816964914,54.19545299900272,53117.76635011963,9,8,3,1,0,0,1.0
1.089343134739632,25.728322732842514,26155.503020877954,1,1,11,0,7,45,0.0
1.034760623436023,62.370355253163005,52429.65620143275,3,3,20,0,87,147943,0.0
0.4710389542753192,64.78431370004895,7954.292621785664,3,4,13,0,24047,11258,0.0
1.2153811734678952,56.97192904165948,53493.39111463148,1,1,16,1,523,11430,0.0
0.4661405819076404,41.6258360568792,68290.06434703665,3,0,20,0,334054,1686,0.0
0.0482359391820719,35.721067284856204,44426.90539216813,0,0,18,1,727,172,0.0
0.07174483395653763,45.86055355317499,65546.25774571704,3,1,19,1,4273,1312,0.0
0.01421650635624885,107.30656564578719,23273.21437496279,12,6,2,1,1,2,1.0
1.1043487011939355,40.194639695056146,36014.735852321675,2,2,16,1,74423,18604,0.0
0.5615678637206498,55.83437804060434,31262.139430766925,0,2,9,1,2009,1546,0.0
0.7897075704086111,48.98908620209311,50948.07101222921,1,3,19,1,164,1134,0.0
0.0017927652786189551,135.08313652079957,111896.64416268333,7,9,3,0,3,8,1.0
0.7136565332452646,65.88307769863343,67374.46512347936,2,1,4,1,5303,82,0.0
0.40189394106936305,29.604813684708652,49874.49855070757,0,0,22,0,108868,26113,0.0
1.378396907779581,50.7645157639952,66130.87727483513,1,3,17,0,93,4,0.0
0.7665446836038621,39.47212414636621,46598.327913309746,0,1,21,1,27749,8269,0.0
1.9048931467656953,35.48122519963924,51580.72889227664,2,5,3,0,293,7163,0.0
1.3658880884970537,53.99669113427964,52424.89390591812,1,4,9,0,0,1722,0.0
